"SKU","CostoProm","UltimoCosto","CostoMercadoLibre"
"91680","0","2300","2300"
"91630","0","2300","2300"
"91640","0","2300","2300"
"91660","0","2300","2300"
"91650","0","2300","2300"
"22590","0","0","0"
"22580","0","0","0"
"22570","0","0","0"
"22640","0","7800","7800"
"22650","7800","7800","7800"
"22600","0","7800","7800"
"22630","7800","7800","7800"
"22620","0","7800","7800"
"22610","0","0","0"
"821670","0","6101","6101"
"821658","0","6101","6101"
"821664","0","6101","6101"
"821669","0","10043","10043"
"821657","0","10043","10043"
"821663","0","10043","10043"
"SL-2020-MI","0","3361","3361"
"SL-2020-PI","0","3361","3361"
"SL-2020-TS","0","3361","3361"
"SL-2020","0","3361","3361"
"PS-LX310BT/CLA9","0","98856","98856"
"20200505-BG","0","25694","25694"
"1594166537618","0","0","0"
"CR8005D_HA","0","0","0"
"710244225670","0","0","0"
"CR8005D_HB","0","0","0"
"CR8005D_TW_CHN","0","0","0"
"CR8005D_WS_CHN","0","0","0"
"VCTA17048","0","0","0"
"VCTA18267","0","0","0"
"VCTA18250","0","0","0"
"VCTA19462","0","0","0"
"201912119-BG","0","14889","14889"
"201912119-AZ","0","14889","14889"
"201912119-BR","0","14889","14889"
"201912119-PI","0","14889","14889"
"TH-116","0","13245","13245"
"TH-126","0","19153","19153"
"TH-120","0","15960","15960"
"TH-120R","0","15960","15960"
"TH-123","0","22347","22347"
"21921-MAT2","0","15145","15145"
"21921-MAT1","0","0","0"
"39102024","0","11638","11638"
"SG-8011","0","6296","6296"
"22105121920","0","4202","4202"
"V-712-PIRO","5876","5876","5876"
"V-712","5876","5876","5876"
"2190806110206","0","9244","9244"
"V-526","0","8818","8818"
"V-1455","0","3800","3800"
"2191722210209","0","7983","7983"
"2211722220203","0","7983","7983"
"2191722030203","0","7983","7983"
"2211722120305","0","9664","9664"
"2191722030302","0","9664","9664"
"V-1836","0","7641","7641"
"V-1090-BR","0","15876","15876"
"V-1090-GD","0","0","0"
"V-1090-GY","0","15876","15876"
"V-737-GD","0","0","0"
"V-737-GY","0","18818","18818"
"V-205","0","0","0"
"20690310100","0","1345","1345"
"21804270314","0","1345","1345"
"6971956786659","0","4117","4117"
"6987515132561","0","4537","4537"
"6987515132560","0","4537","4537"
"VD-10","0","3530","3530"
"2020191318-CO","0","4235","4235"
"2020191318-DPI","0","4235","4235"
"2020191318-EGR","0","4235","4235"
"2020191318-GR","0","4235","4235"
"2020191318-LPI","0","4235","4235"
"2020191318-SI","0","4466","4466"
"2020191318-SB","0","4235","4235"
"2020191318-VI","0","4235","4235"
"22216061102","0","6723","6723"
"22216061103","0","6723","6723"
"22215060204","0","12605","12605"
"22215060205","0","12605","12605"
"22117061602","0","10504","10504"
"22217062102","0","6723","6723"
"22217061702","0","6723","6723"
"22217061703","0","6723","6723"
"22217062303","0","6723","6723"
"22117061604","6723","6723","6723"
"22117061605","6723","6723","6723"
"22016222203","0","7893","7893"
"22215221203","0","12605","12605"
"22215221003","0","12605","12605"
"22111222002","0","12605","12605"
"22111222003","0","12605","12605"
"22111220904","0","12605","12605"
"22111222004","0","12605","12605"
"22017221202","0","7893","7893"
"22016222202","0","8403","8403"
"22016221203","0","8403","8403"
"22316220503","0","8403","8403"
"22016222204","0","7893","7893"
"22215221204","0","12605","12605"
"22215221004","0","12605","12605"
"22126221203","0","12605","12605"
"22126221204","0","12605","12605"
"22008221602","0","7893","7893"
"22108221202","0","7893","7893"
"22108221201","0","8403","8403"
"22011220403","0","12605","12605"
"22126222603","0","12605","12605"
"21926221203","0","12605","12605"
"22126222604","0","12605","12605"
"22312210304","0","16807","16807"
"22312210305","0","16807","16807"
"22116211203","0","12605","12605"
"22116210803","0","12605","12605"
"22116211204","0","12605","12605"
"22116210804","0","12605","12605"
"22111212003","0","16807","16807"
"22111212203","0","16807","16807"
"22111212004","0","16807","16807"
"22111212204","0","16807","16807"
"22018210103","0","12605","12605"
"22217210202","0","12605","12605"
"22117211202","0","12605","12605"
"22217210203","0","12605","12605"
"22217211203","0","0","0"
"22117211203","0","12605","12605"
"22217210204","0","12605","12605"
"22217211204","0","12605","12605"
"22117211204","0","12605","12605"
"22117211205","0","12605","12605"
"20107270915","0","4202","4202"
"16168-MAT","0","3630","3630"
"TH-12CM","0","28733","28733"
"9999916829168","0","10000","10000"
"40102024","0","22663","22663"
"1599091688936","0","0","0"
"9029590887","0","0","0"
"LP045","0","0","0"
"PIVN510976","0","0","0"
"PIVN510911_CG","0","0","0"
"840705109116","0","0","0"
"603497856916","0","16800","16800"
"PIVN510972","0","0","0"
"9029582515_CG","0","0","0"
"2434747861_CG","0","0","0"
"2564629881","0","0","0"
"1845121","0","0","0"
"PIVN510966_CG","0","0","0"
"PIVN511138_CG","0","0","0"
"PIVN511138","0","0","0"
"PIVN510813_CG","0","0","0"
"840705108133","0","0","0"
"9996096061_CG","0","0","0"
"PIVN510845","0","0","0"
"840705108454","0","0","0"
"ELV303","0","0","0"
"ELV307","0","0","0"
"8051766039294","0","0","0"
"58694158","0","0","0"
"9362496880_CG","0","0","0"
"093624968801","0","0","0"
"2564609460","0","0","0"
"PIVN510913_CG","0","0","0"
"PIVN510936_CG","0","0","0"
"LP043","0","0","0"
"9029564342_CG","0","0","0"
"4244201","0","0","0"
"9029585235_CG","0","0","0"
"2564624849","0","0","0"
"9029576087_CG","0","0","0"
"LP031_CG","0","0","0"
"PIVN510708_CG","0","0","0"
"PIVN511058","0","0","0"
"8122796641_CG","0","0","0"
"81227965761_C","0","0","0"
"PIVN510984","0","0","0"
"840705109840","0","0","0"
"PIVN510750_CG","0","0","0"
"PIVN510751_CG","0","0","0"
"PIVN510751","0","0","0"
"87181116","0","0","0"
"766871811106","0","0","0"
"53799618","0","0","0"
"LP036","0","0","0"
"PIVN510979","0","0","0"
"PIVN510978","0","0","0"
"PIVN510928_CG","0","0","0"
"8122795395_CG","0","0","0"
"349789988_CG","0","0","0"
"PIVN510977","0","0","0"
"PIVN510975","0","0","0"
"8122794025_CG","0","0","0"
"PIVN511036_CG","0","0","0"
"PIVN510916_CG","0","0","0"
"840705109161","0","0","0"
"5355134","0","0","0"
"0349785921_CG","0","0","0"
"603497859214","0","0","0"
"5436491","0","0","0"
"889854364915","0","0","0"
"9710536","0","0","0"
"3782570_CG","0","0","0"
"8122798653_CG","0","0","0"
"8122798651_CG","0","0","0"
"7559606541_CG","0","0","0"
"8122798649_CG","0","0","0"
"986490","0","0","0"
"PIVN510920_CG","0","0","0"
"2714724_CG","0","0","0"
"PIVN510969","0","0","0"
"2564665880_CG","0","0","0"
"LP053","0","0","0"
"7798114550537","0","0","0"
"PIVN510338","0","0","0"
"PIVN510849_CG","0","17990","17990"
"840705108492","0","0","0"
"MGMV002","0","0","0"
"5797089_CG","0","0","0"
"5797099_CG","0","0","0"
"602557970999","0","0","0"
"5749844_CG","0","0","0"
"CRLVNY023","0","0","0"
"2564633944_CG","0","0","0"
"825646339440","0","0","0"
"825277","0","7896","7896"
"826131","0","3211","3211"
"826128","0","3211","3211"
"826133","0","3211","3211"
"825742","19120","19120","19120"
"825738","0","19120","19120"
"819778","0","14900","14900"
"825747","0","22518","22518"
"825745","0","22518","22518"
"825743","0","22518","22518"
"825746","0","22518","22518"
"825730","0","3594","3594"
"825729","0","3594","3594"
"820456","0","24500","24500"
"820457","0","24500","24500"
"820459","0","18200","18200"
"819718","0","19990","19990"
"817730","0","19990","19990"
"819720","0","28620","28620"
"817734","0","20777","20777"
"819723","0","20777","20777"
"819793","0","21160","21160"
"819788","0","21160","21160"
"819798","0","26600","26600"
"819813","0","34439","34439"
"817852","0","34439","34439"
"817763","0","13900","13900"
"819747","0","13900","13900"
"819755","0","17400","17400"
"819754","0","15900","15900"
"819753","0","15900","15900"
"821756","0","12725","12725"
"826124","0","4410","4410"
"826125","0","4410","4410"
"826123","0","4410","4410"
"8226126","0","4410","4410"
"826031","0","6990","6990"
"826033","0","6990","6990"
"827083","0","6702","6702"
"827082","0","6702","6702"
"827080","0","6702","6702"
"827081","0","6702","6702"
"816423","0","0","0"
"816432","14858","14858","14858"
"816435","14017","14017","14017"
"816433","0","0","0"
"808799","0","3690","3690"
"816419","0","0","0"
"819104","0","48392","48392"
"820747","0","35000","35000"
"820748","0","37196","37196"
"820607","0","11610","11610"
"820610","0","11610","11610"
"WI-2039","0","4984","4984"
"823313","0","6405","6405"
"823309","0","6199","6199"
"823311","0","6405","6405"
"823314","0","7863","7863"
"823310","0","7863","7863"
"823312","0","7863","7863"
"825513","0","9277","9277"
"825511","0","9277","9277"
"825512","0","9277","9277"
"814908","4200","4200","4200"
"814912","0","4133","4133"
"814914","0","4200","4200"
"814910","0","4133","4133"
"814907","0","3368","3368"
"814911","0","3277","3277"
"814913","0","3277","3277"
"814909","0","3368","3368"
"827087","0","6702","6702"
"827086","0","6702","6702"
"827084","0","6702","6702"
"820909","0","2688","2688"
"818121","0","2688","2688"
"820912","0","3000","3000"
"820906","0","3000","3000"
"818133","2844","2688","2688"
"820897","0","4860","4860"
"820895","0","2688","2688"
"820914","0","2688","2688"
"820908","0","2688","2688"
"820910","0","3000","3000"
"820888","0","2688","2688"
"820898","0","2688","2688"
"820883","0","2688","2688"
"820881","0","2688","2688"
"820884","0","2688","2688"
"823666","0","4410","4410"
"823669","0","4410","4410"
"WI-1514","0","19449","19449"
"WI-1417","0","12304","12304"
"825183","0","17228","17228"
"823005","0","16659","16659"
"823008","0","16659","16659"
"823011","0","16659","16659"
"825180","0","17228","17228"
"823002","0","16659","16659"
"823006","0","19706","19706"
"825187","0","20321","20321"
"823012","0","19706","19706"
"825181","0","20321","20321"
"823003","0","19706","19706"
"823007","0","17104","17104"
"823013","0","21040","21040"
"825182","0","21027","21027"
"823004","0","17104","17104"
"820024","0","13083","13083"
"820025","0","16103","16103"
"820034","0","16103","16103"
"825193","0","20102","20102"
"825192","0","17043","17043"
"822942","0","16659","16659"
"822951","0","16659","16659"
"821545","0","19705","19705"
"825194","0","20976","20976"
"825160","0","17228","17228"
"822931","0","16659","16659"
"822915","0","16659","16659"
"822919","0","16659","16659"
"825144","0","17228","17228"
"822927","0","16659","16659"
"825161","0","20320","20320"
"821525","0","19706","19706"
"822932","0","19706","19706"
"822916","0","19706","19706"
"822920","0","19706","19706"
"825145","0","20320","20320"
"825149","0","20320","20320"
"825162","0","21204","21204"
"822921","0","21785","21785"
"822938","0","22911","22911"
"821519","0","22911","22911"
"822934","0","22911","22911"
"822922","0","24903","24903"
"825104","0","17405","17405"
"825092","0","17405","17405"
"821550","0","17018","17018"
"825076","0","17405","17405"
"822965","0","17018","17018"
"822977","0","17405","17405"
"825069","20939","20939","20939"
"821563","0","20038","20038"
"825085","0","20939","20939"
"825105","0","20939","20939"
"825093","0","20714","20714"
"822962","0","20714","20714"
"821567","0","20939","20939"
"822966","0","20750","20750"
"825101","0","20939","20939"
"822974","0","20037","20037"
"825097","0","20714","20714"
"820332","0","20000","20000"
"822978","0","20750","20750"
"822971","0","21647","21647"
"821564","0","22414","22414"
"822963","0","21911","21911"
"821568","0","22414","22414"
"822967","0","22414","22414"
"821556","0","22414","22414"
"821572","0","21647","21647"
"822972","0","24864","24864"
"821553","0","23000","23000"
"825099","0","23000","23000"
"825083","0","23000","23000"
"817309","54052","54052","54052"
"817310","56755","56755","56755"
"823026","0","11577","11577"
"820215","0","12470","12470"
"820212","0","12470","12470"
"820200","0","12470","12470"
"820203","0","12470","12470"
"823024","0","13596","13596"
"820213","0","14300","14300"
"820201","0","14300","14300"
"820216","0","14300","14300"
"820204","0","12470","12470"
"823019","0","14999","14999"
"820205","0","15638","15638"
"820208","0","15638","15638"
"823041","0","11577","11577"
"823032","0","11577","11577"
"823036","0","13596","13596"
"823045","0","13596","13596"
"823049","0","14999","14999"
"WI-1513","0","19449","19449"
"818916","0","9990","9990"
"817178","0","9990","9990"
"817183","0","11828","11828"
"818913","0","11500","11500"
"878889","0","11500","11500"
"818894","0","11500","11500"
"820642","13811","13811","13811"
"820639","0","16745","16745"
"820631","13811","13811","13811"
"820635","0","15831","15831"
"820630","0","17264","17264"
"820633","0","15831","15831"
"820634","0","17264","17264"
"820636","0","15831","15831"
"820637","0","15538","15538"
"820640","0","17264","17264"
"820641","0","15831","15831"
"WI-1414","0","13275","13275"
"824867","0","15831","15831"
"826352","0","15831","15831"
"826621","0","15357","15357"
"817286","0","11500","11500"
"819672","0","12304","12304"
"826367","0","15357","15357"
"820539","0","12304","12304"
"818981","0","13073","13073"
"826365","0","15837","15837"
"826348","15357","15357","15357"
"818987","0","13073","13073"
"826224","15357","15357","15357"
"826226","0","15357","15357"
"819828","0","13073","13073"
"825974","0","15357","15357"
"820537","0","13073","13073"
"820480","0","13073","13073"
"817296","0","11935","11935"
"824165","0","15831","15831"
"824163","0","15831","15831"
"824167","0","14286","14286"
"820533","0","9000","9000"
"820545","0","9000","9000"
"818983","0","12304","12304"
"820547","0","13073","13073"
"818995","0","11500","11500"
"820541","0","11500","11500"
"826899","0","15831","15831"
"WI-1925-AT","0","21040","21040"
"WI-1925-RG","0","21040","21040"
"WI-1925-VM","0","21040","21040"
"WI-1926-AT","0","23680","23680"
"WI-1926-RG","0","23680","23680"
"WI-1926-VM","0","23680","23680"
"WI-1927-AT","0","26560","26560"
"WI-1927-RG","0","26560","26560"
"WI-1927-VM","0","26560","26560"
"822984","0","16008","16008"
"822982","0","19284","19284"
"822989","0","20673","20673"
"825213","0","17043","17043"
"825216","0","17228","17228"
"825214","0","20321","20321"
"825219","17688","17688","17688"
"825225","0","0","0"
"825220","0","20577","20577"
"825226","0","20102","20102"
"825221","0","20976","20976"
"825227","0","21204","21204"
"825215","0","21204","21204"
"825212","0","21204","21204"
"WI-1416","0","19449","19449"
"826905","0","5415","5415"
"826902","0","5415","5415"
"826908","0","5415","5415"
"826904","0","4913","4913"
"826901","0","4913","4913"
"826907","0","4913","4913"
"826906","0","6017","6017"
"826840","0","8523","8523"
"824231","0","6730","6730"
"824243","0","6730","6730"
"826849","0","8523","8523"
"824240","0","6730","6730"
"826855","0","8523","8523"
"826838","0","6556","6556"
"822274","0","5060","5060"
"822277","0","5060","5060"
"822280","0","5060","5060"
"822283","0","5060","5060"
"824235","0","6900","6900"
"826847","0","5917","5917"
"826853","0","5917","5917"
"826839","0","7521","7521"
"822275","0","6195","6195"
"822278","0","6195","6195"
"822281","0","5513","5513"
"822284","0","5513","5513"
"822287","0","5513","5513"
"822290","0","5513","5513"
"826848","0","7521","7521"
"826854","0","7521","7521"
"822279","0","6829","6829"
"822282","0","6829","6829"
"824237","0","7890","7890"
"77394530903222","0","8523","8523"
"826820","0","5917","5917"
"826829","0","5917","5917"
"826823","0","5917","5917"
"824211","0","4690","4690"
"826832","0","5917","5917"
"824220","0","4690","4690"
"822313","0","5060","5060"
"826826","0","5917","5917"
"824214","0","4690","4690"
"822310","0","5060","5060"
"822316","0","5060","5060"
"826835","0","5917","5917"
"826821","0","7521","7521"
"826830","0","7521","7521"
"826824","0","7521","7521"
"824212","0","5990","5990"
"826833","0","7521","7521"
"824221","0","5990","5990"
"822314","0","6195","6195"
"826827","0","7521","7521"
"824215","0","6890","6890"
"822311","0","6195","6195"
"822317","0","6195","6195"
"826836","0","7521","7521"
"826822","0","8523","8523"
"826831","0","8523","8523"
"826825","0","8523","8523"
"826834","0","8523","8523"
"826828","0","8523","8523"
"826837","0","8523","8523"
"819031","0","9080","9080"
"824304","0","7900","7900"
"819028","0","9080","9080"
"819032","0","10340","10340"
"824305","0","9800","9800"
"824306","0","10591","10591"
"824313","0","7900","7900"
"819046","0","7900","7900"
"819038","0","11350","11350"
"816963","0","11350","11350"
"824311","0","9800","9800"
"824312","0","10500","10500"
"822391","0","7300","7300"
"822382","0","6415","6415"
"819004","0","9685","9685"
"819007","0","9685","9685"
"824254","0","9300","9300"
"822377","0","8175","8175"
"824251","0","7500","7500"
"824260","0","7500","7500"
"822386","0","8175","8175"
"822392","0","7300","7300"
"824245","0","7500","7500"
"826879","0","11933","11933"
"826875","0","11933","11933"
"818882","0","11500","11500"
"826883","0","11933","11933"
"826891","0","11933","11933"
"826887","0","11933","11933"
"826895","0","11933","11933"
"819005","0","11350","11350"
"819011","0","11350","11350"
"818927","0","7500","7500"
"824263","0","7500","7500"
"824266","0","7500","7500"
"818936","0","8500","8500"
"824275","0","8500","8500"
"825632","0","14048","14048"
"825633","14931","14931","14931"
"818923","0","6500","6500"
"822361","0","6415","6415"
"824265","0","6500","6500"
"824268","0","6500","6500"
"818935","0","6500","6500"
"822352","0","6415","6415"
"818932","0","6500","6500"
"824274","0","6500","6500"
"824271","0","7300","7300"
"818921","0","7500","7500"
"822362","0","8500","8500"
"822350","0","7200","7200"
"822353","0","8175","8175"
"822347","0","9300","9300"
"823142","0","9968","9968"
"823139","0","11978","11978"
"823136","0","13596","13596"
"823141","0","14596","14596"
"824252","0","9000","9000"
"824261","0","8500","8500"
"824258","0","9000","9000"
"824255","0","9000","9000"
"822384","0","9214","9214"
"824330","0","12900","12900"
"819012","0","12480","12480"
"826878","0","9326","9326"
"826882","0","9326","9326"
"826890","0","9326","9326"
"826886","0","9326","9326"
"826894","0","9326","9326"
"826880","0","13137","13137"
"826876","0","13137","13137"
"826884","0","13137","13137"
"826892","0","13137","13137"
"826881","0","13938","13938"
"826885","0","13938","13938"
"826893","0","13938","13938"
"825615","0","11397","11397"
"825624","0","14048","14048"
"827216","0","17548","17548"
"827220","0","17548","17548"
"827215","0","15543","15543"
"827211","0","15543","15543"
"827219","0","15543","15543"
"827217","0","19554","19554"
"827213","0","19554","19554"
"827221","0","19554","19554"
"820252","0","10854","10854"
"820253","0","13280","13280"
"820249","0","13280","13280"
"820258","0","14950","14950"
"820250","0","14950","14950"
"824393","0","8323","8323"
"824390","0","8323","8323"
"824387","0","8323","8323"
"824381","0","8323","8323"
"824384","0","8323","8323"
"824378","0","8323","8323"
"824394","0","9928","9928"
"824391","0","9928","9928"
"824388","0","9928","9928"
"824382","0","9928","9928"
"824385","0","9928","9928"
"824379","0","9928","9928"
"824395","0","10930","10930"
"824383","0","10930","10930"
"824380","0","10930","10930"
"820336","0","19715","19715"
"820344","0","19715","19715"
"820353","0","21674","21674"
"818988","0","7319","7319"
"823307","0","13770","13770"
"823308","0","13770","13770"
"822874","0","5232","5232"
"822876","0","5232","5232"
"817211","0","9328","9328"
"817215","0","9328","9328"
"817212","0","12416","12416"
"817220","0","12416","12416"
"817216","0","12416","12416"
"817213","0","13199","13199"
"819658","0","11280","11280"
"818621","0","9425","9425"
"818617","0","9425","9425"
"817214","0","15240","15240"
"819664","0","17800","17800"
"817222","0","15240","15240"
"817218","0","15240","15240"
"818653","0","15246","15246"
"WI-1427","0","8900","8900"
"822255","0","9912","9912"
"822259","0","10507","10507"
"822267","0","10507","10507"
"822251","0","10832","10832"
"822263","0","10832","10832"
"824974","0","7597","7597"
"824194","0","7120","7120"
"823406","0","7387","7387"
"824959","0","7597","7597"
"823381","0","7387","7387"
"823386","0","7327","7327"
"824975","0","8860","8860"
"824955","0","8304","8304"
"824965","0","8860","8860"
"823407","0","8594","8594"
"823402","0","8594","8594"
"824960","0","8304","8304"
"823382","0","9134","9134"
"822250","0","8357","8357"
"823387","0","9134","9134"
"824970","0","8860","8860"
"822872","0","8881","8881"
"822871","0","10516","10516"
"WI-1423","0","11835","11835"
"825325","8384","8384","8384"
"822425","0","8489","8489"
"823363","0","8394","8394"
"823366","0","8384","8384"
"821143","0","7795","7795"
"822429","0","8489","8489"
"824083","0","8384","8384"
"824071","0","8384","8384"
"824075","0","8384","8384"
"822433","0","8489","8489"
"823369","0","8594","8594"
"825329","8384","8384","8384"
"824063","0","8384","8384"
"823372","0","8394","8394"
"825337","0","8384","8384"
"827480","8384","8384","8384"
"821152","0","7795","7795"
"819525","0","7990","7990"
"822437","0","8489","8489"
"822441","0","8489","8489"
"823375","0","8394","8394"
"823378","0","8336","8336"
"821155","0","7795","7795"
"825341","8384","8384","8384"
"822445","0","8489","8489"
"824067","8384","8384","8384"
"821141","0","9912","9912"
"822426","0","10676","10676"
"823367","0","10808","10808"
"821144","0","9804","9804"
"822430","0","10676","10676"
"821147","0","9912","9912"
"824084","0","11467","11467"
"824072","0","10544","10544"
"824076","0","10544","10544"
"819520","0","9990","9990"
"821150","0","9912","9912"
"822434","0","10676","10676"
"823370","0","10808","10808"
"825330","10544","10544","10544"
"819523","0","9990","9990"
"824064","0","10544","10544"
"823373","0","10808","10808"
"825338","10544","10544","10544"
"824080","0","11467","11467"
"821153","0","9804","9804"
"822438","0","10676","10676"
"822442","0","10676","10676"
"823376","0","10300","10300"
"821156","0","9804","9804"
"825342","0","10544","10544"
"827477","10544","10544","10544"
"822446","0","10676","10676"
"823368","0","12456","12456"
"821145","0","11844","11844"
"824073","12528","12528","12528"
"824077","0","13624","13624"
"823371","0","12456","12456"
"824065","0","12528","12528"
"823356","0","12456","12456"
"826622","9391","9391","9391"
"823332","0","7820","7820"
"822260","0","12495","12495"
"822268","0","12495","12495"
"822264","0","12882","12882"
"824474","0","11914","11914"
"824482","0","11914","11914"
"821178","0","12283","12283"
"824478","0","11914","11914"
"821159","0","14552","14552"
"824483","14775","14552","14552"
"821163","0","15230","15230"
"819572","0","13600","13600"
"821167","0","14998","14998"
"821171","0","15462","15462"
"821175","0","14552","14552"
"821179","0","14552","14552"
"824479","0","14998","14998"
"817482","0","13990","13990"
"824475","14552","14552","14552"
"817487","0","12990","12990"
"819584","0","13990","13990"
"819588","0","13990","13990"
"817478","0","15990","15990"
"817488","0","15990","15990"
"819581","0","15990","15990"
"821180","0","16608","16608"
"817502","0","16830","16830"
"817407","0","8860","8860"
"818633","0","9912","9912"
"817467","0","9804","9804"
"817472","0","9804","9804"
"819635","0","9912","9912"
"817408","0","11140","11140"
"817388","0","9912","9912"
"819647","0","9912","9912"
"817291","7961","7961","7961"
"819673","0","7319","7319"
"826368","0","9391","9391"
"824868","0","8900","8900"
"524164","0","9681","9681"
"820540","0","7319","7319"
"820534","0","5500","5500"
"819833","0","5500","5500"
"818986","0","6800","6800"
"820546","0","7319","7319"
"826366","0","9391","9391"
"826349","9391","9391","9391"
"826225","0","9391","9391"
"819675","7961","7961","7961"
"826227","0","9391","9391"
"820548","0","6800","6800"
"818984","0","6800","6800"
"819677","0","7961","7961"
"818996","0","6800","6800"
"825975","9391","9391","9391"
"820538","0","7961","7961"
"820542","0","6800","6800"
"826353","9681","9681","9681"
"WI-1522","0","9166","9166"
"826044","0","10800","10800"
"826039","0","10800","10800"
"826042","0","10800","10800"
"826041","10800","10800","10800"
"820600","11399","11399","11399"
"821622","0","6900","6900"
"821613","0","6900","6900"
"821625","0","6900","6900"
"821619","0","6923","6923"
"821617","0","7500","7500"
"821611","0","7500","7500"
"825253","0","7896","7896"
"825250","0","7896","7896"
"821626","0","7500","7500"
"821623","0","7500","7500"
"821620","0","7500","7500"
"825251","0","8632","8632"
"820095","0","7487","7487"
"820093","0","7487","7487"
"820094","0","7487","7487"
"825246","0","7201","7201"
"825276","0","7201","7201"
"825244","0","7895","7895"
"825271","0","8482","8482"
"825278","0","8923","8923"
"825291","0","7201","7201"
"825288","0","7201","7201"
"825285","0","7201","7201"
"823059","0","6348","6348"
"823053","0","6348","6348"
"823056","0","6348","6348"
"823051","0","7555","7555"
"825295","0","7896","7896"
"825283","0","8482","8482"
"823063","0","7555","7555"
"825286","0","8482","8482"
"825441","0","7952","7952"
"825435","0","7952","7952"
"825429","0","6842","6842"
"825430","0","9453","9453"
"825445","0","9453","9453"
"825439","0","9453","9453"
"825431","0","10514","10514"
"825296","0","8923","8923"
"825287","0","8923","8923"
"825456","8168","8168","8168"
"825453","0","8421","8421"
"825462","0","8835","8835"
"825459","0","8421","8421"
"825447","0","8168","8168"
"825457","9700","9700","9700"
"825454","10000","10000","10000"
"825460","0","9700","9700"
"825451","0","10249","10249"
"825448","0","10000","10000"
"825458","0","10722","10722"
"825464","0","11486","11486"
"825449","10722","10722","10722"
"828105","10440","10440","10440"
"824966","0","10440","10440"
"823408","0","11484","11484"
"823403","0","10440","10440"
"824961","0","11140","11140"
"823383","0","10440","10440"
"823388","0","10808","10808"
"823398","0","10440","10440"
"824977","0","13248","13248"
"824967","0","13248","13248"
"823409","0","12841","12841"
"817409","0","13248","13248"
"823389","0","12841","12841"
"823399","12416","12416","12416"
"824978","0","14161","14161"
"824958","0","14161","14161"
"824183","0","13273","13273"
"823410","0","13770","13770"
"824173","0","13273","13273"
"823390","0","13770","13770"
"817087","0","36990","36990"
"817088","0","41950","41950"
"818671","0","6552","6552"
"818674","0","6552","6552"
"818675","0","6552","6552"
"823299","0","7592","7592"
"823300","0","7592","7592"
"823297","0","7592","7592"
"823302","0","7592","7592"
"824923","6750","6750","6750"
"824925","6750","6750","6750"
"824924","0","6750","6750"
"822734","0","14817","14817"
"822731","0","14817","14817"
"822733","0","14817","14817"
"822729","0","0","0"
"822730","0","14817","14817"
"825241","0","16615","16615"
"822721","0","14279","14279"
"822719","0","14279","14279"
"823317","0","16613","16613"
"823316","0","16613","16613"
"823315","0","16613","16613"
"823320","0","16613","16613"
"823319","0","16613","16613"
"823318","0","16613","16613"
"818060","0","3900","3900"
"818057","0","3900","3900"
"808800","0","3690","3690"
"824286","0","10900","10900"
"822581","0","8800","8800"
"822578","0","8800","8800"
"824293","0","12900","12900"
"822585","0","11282","11282"
"824281","0","12900","12900"
"826865","0","9928","9928"
"826868","0","9928","9928"
"826871","0","9928","9928"
"826866","0","12936","12936"
"826869","0","12936","12936"
"826872","0","12936","12936"
"826598","0","5007","5007"
"826600","0","5007","5007"
"826592","0","5007","5007"
"826583","0","5007","5007"
"826586","0","5007","5007"
"826588","0","5007","5007"
"824730","0","3675","3675"
"824731","0","3675","3675"
"824736","0","3675","3675"
"826608","0","5854","5854"
"826601","0","5854","5854"
"822690","0","6356","6356"
"822689","0","6356","6356"
"822685","0","6552","6552"
"822688","0","6552","6552"
"822687","0","6552","6552"
"824055","0","4267","4267"
"826818","0","4029","4029"
"824054","0","4267","4267"
"826814","0","4029","4029"
"824053","0","4029","4029"
"824052","0","4029","4029"
"826815","0","4029","4029"
"826819","0","4029","4029"
"819861","0","9903","9903"
"819862","0","9903","9903"
"819855","0","15972","15972"
"819856","15972","15972","15972"
"822463","0","4599","4599"
"816748","0","4599","4599"
"816089","0","4599","4599"
"816747","0","4599","4599"
"822465","0","4833","4833"
"823951","0","3000","3000"
"823924","0","3000","3000"
"823931","0","3000","3000"
"823947","0","3000","3000"
"823916","0","3000","3000"
"816744","0","1827","1827"
"816084","0","1827","1827"
"822461","0","1827","1827"
"816743","0","1827","1827"
"822462","0","1926","1926"
"816752","0","6894","6894"
"816094","0","6894","6894"
"822467","0","6894","6894"
"816751","0","6894","6894"
"822468","0","6894","6894"
"825324","0","8120","8120"
"824070","0","8860","8860"
"824074","0","8860","8860"
"825328","0","8120","8120"
"824062","0","8120","8120"
"825336","0","8120","8120"
"826900","0","9681","9681"
"825247","0","7895","7895"
